listing_id,name,host_id,host_name,host_since,host_response_rate,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,weekly_price,monthly_price,security_deposit
8653722,Greenwood Garden Studio,45479019,Leif,30-09-2015,100%,47.69820987,-122.3617194,House,Entire home/apt,2,1,0,85,550,1700,150
7562591,Beautiful Updated Greenwood home,9029689,Monica,24-09-2013,,47.694444,-122.3465941,House,Entire home/apt,6,2,3,215,,,400
9636238,"Nice,clean apt,vibrant area",49834917,Kristine,25-11-2015,100%,47.690222,-122.3543712,Apartment,Entire home/apt,2,1,1,120,,,
823989,The Whitman Ave Suites,12621051,Andrea,26-02-2014,90%,47.70484849,-122.3448874,Apartment,Entire home/apt,6,1,2,105,665,2550,200
7596934,PHINNEY BUNGALOW,6288119,Bretton,08-05-2013,100%,47.68644324,-122.3500473,Bungalow,Entire home/apt,2,1,0,90,600,,
6832592,Clean and comfy 2+1/2 bedroom Home,25189700,Mike & Michelle,25-12-2014,100%,47.68438657,-122.3608698,Apartment,Entire home/apt,6,1,2,125,,,500
3922853,Urban homestead close to everything,20321164,Noel,20-08-2014,100%,47.69457431,-122.3579594,House,Entire home/apt,4,1,2,105,375,2200,100
9475641,"Urban by Day, Tranquil by Night",12973318,Philip,10-03-2014,100%,47.7029098,-122.3618734,House,Entire home/apt,6,2.5,3,98,,,500
8718936,Travel Nurses Welcome! Special Rate,42627942,Hannah,26-08-2015,88%,47.70341239,-122.354803,House,Private room,1,1,1,44,350,1200,300
9075558,Private Bedroom in a Modern House,7237936,Mostafa,02-07-2013,100%,47.70048324,-122.3465622,House,Private room,2,1,1,34,,,
671828,Large Cozy Room Greenwood/Phinney,3396093,Elisa,28-08-2012,90%,47.69109349,-122.36464,House,Private room,1,2.5,1,50,350,1075,500
6660186,Quiet apt near Greenlake & downtown,34859303,Judy,02-06-2015,100%,47.68926864,-122.3541404,House,Entire home/apt,2,1.5,1,85,524,,100
716829,Shack in the back in Seattle,62386,Lisa,12-12-2009,100%,47.69941938,-122.3483125,Chalet,Private room,1,,1,62,300,1200,
3916050,Cozy twin bed in a private room.,20283872,Lisa,19-08-2014,92%,47.69430764,-122.3467355,House,Private room,1,1,1,49,,,
2187906,Room on main floor with bathroom,6374498,Bob,13-05-2013,100%,47.69461916,-122.3606357,House,Private room,2,0.5,1,50,,,
9091301,Private suite in Greenwood house,47402064,Kathryn,25-10-2015,80%,47.69684141,-122.3490805,House,Private room,2,1,1,50,,,
9048584,Greenwood cabin private oasis,62386,Lisa,12-12-2009,100%,47.6983588,-122.3494885,House,Private room,2,1,1,70,,,
7382368,Private room in Seattle House,11303992,Michael F,14-01-2014,,47.694904,-122.3610628,House,Private room,2,1,1,40,250,,
5278993,The Greenwood Perch,27327008,Solomon,06-02-2015,,47.69239391,-122.3532529,Apartment,Private room,2,1,1,40,200,600,
8717758,Restful stop in Seattle!,42627942,Hannah,26-08-2015,88%,47.70391884,-122.3544291,House,Private room,1,1,1,38,250,825,300
10299195,bright quiet room close to downtown,52990042,Richard,01-01-2016,,47.70186661,-122.3452365,House,Private room,1,1,1,26,,,
7064681,Tent Crash Pad,6374498,Bob,13-05-2013,100%,47.69314575,-122.3622588,Tent,Shared room,2,1,1,25,,,
1935439,Sunny Private Room by Carkeek Park,10014839,Timothy,14-11-2013,100%,47.70329901,-122.3607324,House,Private room,2,2,1,49,250,800,400
5931372,North Seattle Home,7271601,Tahoma,03-07-2013,100%,47.70428186,-122.3462181,House,Entire home/apt,6,1.5,2,129,800,3000,
1984692,Sunny Greenlake home with a view,5525120,Esther,19-03-2013,,47.68638397,-122.3451062,House,Entire home/apt,5,2,2,175,1200,,250
4360604,Urban homestead room for 1 or 2,20321164,Noel,20-08-2014,100%,47.69400199,-122.3599532,House,Private room,2,1,1,42,161,600,100
9712348,Modern Townhome w/ Gourmet Kitchen,2897522,Jessica,10-07-2012,,47.69510633,-122.3496163,House,Entire home/apt,4,1.5,2,126,,,100
7151107,Delightful Updated Craftsman,18683496,Hannah,22-07-2014,100%,47.68396503,-122.3579253,House,Entire home/apt,6,3.5,3,299,,,100
7935437,Home within a Home,41846073,Pamela,18-08-2015,67%,47.698744,-122.3483469,House,Private room,5,1,1,99,600,1800,
6364753,Fun Loft Style Home,1890330,Kristjan,09-03-2012,100%,47.69125046,-122.3611776,House,Entire home/apt,4,1.5,2,175,,,
7952032,4th Floor apartment in N. Seattle,1744440,Kathryn,09-07-2015,,47.69107691,-122.3564479,Apartment,Entire home/apt,4,1,1,125,,,150
6166307,"Modern, Green, Sleek and Thoughtful",7488822,Bernard,15-07-2013,100%,47.69251164,-122.3646623,Apartment,Entire home/apt,3,1,1,120,893,3160,200
3282760,Cozy room convenient location,11948115,Kim,04-02-2014,,47.6880598,-122.3520168,House,Private room,2,1,1,42,250,882,
6411259,Private Suite w/ Separate Entrance,15565015,Jenna  & Dolphy,15-05-2014,100%,47.68554795,-122.3514214,House,Private room,2,1,1,56,450,1560,
670262,The Tango Room w/ Private Bathroom,3396093,Elisa,28-08-2012,90%,47.68942014,-122.3627423,House,Private room,1,1,1,55,375,1175,500
8411663,1br 1ba in a new Townhome room #2,20731,Tik,09-06-2009,100%,47.69849564,-122.3460439,House,Private room,2,1.5,1,55,375,,95
6926511,Renovated Charmer Near Green Lake,20266233,Kate,19-08-2014,100%,47.6866033,-122.3485413,House,Entire home/apt,6,2,2,235,,,
9908591,Greenwood Getaway,2511908,Abby,31-05-2012,100%,47.69474575,-122.3580742,Apartment,Entire home/apt,4,1,1,100,,,
5640722,"A Touch of Europe, I Welcome You!!",2696775,Elfriede ( Elfie),20-06-2012,100%,47.69722467,-122.3487616,House,Private room,2,1,1,60,410,,100
6701018,Seattle Pet/Family Friendly Living,394231,Sonny,16-02-2011,90%,47.70478893,-122.346402,Apartment,Entire home/apt,4,1,1,67,439,2500,300
3653575,Spacious private bedroom and bath,5658605,Schuyler,27-03-2013,100%,47.69393723,-122.3630705,House,Private room,4,1,1,95,,,200
7647221,Greenwood Condo,1340738,Elisa,27-10-2011,100%,47.70176565,-122.3544354,Condominium,Entire home/apt,5,2,2,115,425,2000,100
3637180,Room in Cute Craftsman Style House,3152296,Lynda,03-08-2012,100%,47.68635058,-122.3531561,House,Private room,2,1,1,50,,,
6215199,"Bright, quiet house w/ city access",32232694,Ben,29-04-2015,100%,47.69862136,-122.3463361,House,Entire home/apt,6,2,3,199,1300,5000,
714043,Greenlake Sky Loft,2796016,Aexis,01-07-2012,100%,47.68796587,-122.3500557,Apartment,Entire home/apt,3,1,1,86,800,2500,500
3890990,Walkable 2 bedroom in Greenwood  ,5325329,Blair,04-03-2013,97%,47.69980929,-122.3555185,House,Entire home/apt,7,1,2,175,,,250
4038347,Queen size bed in a private room,20283872,Lisa,19-08-2014,92%,47.69574643,-122.3459452,House,Private room,1,1,1,55,,,
523883,Private N Seattle Garden Getaway,2575710,Kate,07-06-2012,100%,47.69667423,-122.3585123,House,Private room,2,1,1,68,450,850,100
4111954,Spacious Apartment in Phinney Ridge,6622693,Teresa,28-05-2013,90%,47.68471103,-122.3544243,Apartment,Entire home/apt,2,1,1,60,,,100
4693488,Green Lake/Phinney/Greenwood Nugget,17469341,Chris,30-06-2014,100%,47.68400394,-122.3538868,Apartment,Entire home/apt,2,1,1,90,650,2400,
5127136,"Hip, Walkable Townhome in Seattle",26502819,Lacey,21-01-2015,100%,47.6913726,-122.3640494,Townhouse,Entire home/apt,8,1.5,3,139,1110,3995,300
7674720,Private room in convenient condo,40298873,Jonathan,02-08-2015,100%,47.70394625,-122.3575706,Condominium,Private room,2,1,1,51,256,,95
8028801,"Greenwood Go-To, private Bed/Bath",8117374,Cody,12-08-2013,100%,47.69177392,-122.3656752,Apartment,Private room,2,1,1,50,300,1100,
9050781,Classic Greenwood Craftsman,39878844,Emily,29-07-2015,100%,47.6949316,-122.3600114,House,Entire home/apt,4,1,2,115,,,500
178844,Greenwood Mother in Law Apartment,62386,Lisa,12-12-2009,100%,47.69796137,-122.349007,House,Entire home/apt,3,1,1,80,400,1500,
8034871,Comfy Private Mother-in-Law,3041082,Annalise,24-07-2012,100%,47.70048102,-122.3508921,Apartment,Entire home/apt,2,1,1,95,,,
3208330,"Charming, Bright, Great Location.",2874117,Tiberio,08-07-2012,,47.68449844,-122.3653832,House,Private room,2,2,1,85,637,,
9492036,Nice roomy 1 bedroom,49196596,Tony,16-11-2015,33%,47.69285099,-122.3566705,Apartment,Entire home/apt,3,1,1,75,,,
4863533,Artists' off Greenwood 2 Bedroom,15448291,Tucker,12-05-2014,,47.69072737,-122.3533053,Apartment,Entire home/apt,5,1,2,100,,,
4360485,Urban homestead room for 2 (queen),20321164,Noel,20-08-2014,100%,47.69274786,-122.3597568,House,Private room,2,1,1,63,226,800,100
8194286,Cute Midcentury Greenwood Abode,43134999,Eugene,01-09-2015,,47.69692634,-122.3524646,House,Entire home/apt,4,1,2,100,,,
5524847,Modern Greenwood 2 Bedroom,2608801,Jay,11-06-2012,100%,47.69576779,-122.3482073,Apartment,Entire home/apt,5,1,2,135,1100,4200,300
9236814,Greenwood Bungalow,6074466,Annika,24-04-2013,100%,47.68695586,-122.364497,House,Entire home/apt,4,2,2,125,,,
8483744,Charming Greenwood Cottage,39833154,Gabbi,28-07-2015,100%,47.69057411,-122.3516281,House,Entire home/apt,4,1,1,69,550,,250
609421,Sans souci in Seattle,3018655,Louise,22-07-2012,100%,47.69656164,-122.3627507,House,Private room,4,1,1,280,1400,4200,
3543247,Spa retreat in vibrant Greenwood,17834927,Jeffrey,08-07-2014,100%,47.69585302,-122.3593562,House,Entire home/apt,4,1,1,160,1000,4000,
4567243,Beautiful Affordable Holiday Rental,2855271,Andrew,07-07-2012,50%,47.69250364,-122.3521634,House,Entire home/apt,4,1,1,75,490,1700,
749758,3 Bdrm Pet Friendly Greenwood Home,1397063,Rita,11-11-2011,100%,47.69430816,-122.3506846,House,Entire home/apt,5,1,3,98,,2330,
4854767,Cozy & Colorful 2BR in artsy area,24974793,Libby,18-12-2014,100%,47.69584005,-122.3566718,House,Entire home/apt,3,1,2,109,732,2290,200
8129537,Cozy Home in Popular Neighborhood,32725444,Keith,06-05-2015,100%,47.69614721,-122.3486433,House,Entire home/apt,5,1,3,125,750,1950,
5014835,Beautiful Seattle Home ,10420224,Shirin,04-12-2013,,47.68412284,-122.3470257,House,Entire home/apt,5,2,4,225,,,
421168,Greenwood Studio,2094547,Samantha & Peter,08-04-2012,100%,47.69921615,-122.350716,Other,Private room,2,1,1,69,,,
58503,Spacious Private Daylight Basement,157262,Visala,02-07-2010,100%,47.68752704,-122.3560811,House,Entire home/apt,4,1,2,75,475,1750,
7881802,4BD/3BA Cottage House in Greenwood,3584237,Brooke,16-09-2012,100%,47.68765781,-122.3575246,House,Entire home/apt,10,3,4,300,1600,5900,250
9562586,Greenwood Getaway Room Private Bath,24713520,Suzanne,10-12-2014,100%,47.68458931,-122.3593206,House,Private room,2,1,1,60,,,
10340165,Comfortable Reststop in Greenwood!,42627942,Hannah,26-08-2015,88%,47.70095011,-122.3532206,House,Private room,2,1,1,43,,,
370361,Private Guest Studio- Phinney Ridge,1865986,Sheldon,05-03-2012,100%,47.68348315,-122.3570539,House,Private room,2,1,1,85,550,1750,
3753645,Studio Suite in North Seattle,1135078,Eri,09-09-2011,,47.70304671,-122.3627641,Townhouse,Private room,2,1,1,110,,,
3535171,"Comfortable, quiet room in house ",3152296,Lynda,03-08-2012,100%,47.68796588,-122.3529049,House,Private room,2,1,1,52,,,
2037250,Bedroom with Private Spa-like Bath,1865986,Sheldon,05-03-2012,100%,47.68464908,-122.3577162,House,Private room,2,1,1,100,650,,
2605975,Cozy modern home in Greenlake,4746283,Nadine,17-01-2013,100%,47.68940563,-122.3481265,House,Private room,1,1,1,50,,,
4825472,Room in Vintage Whittier Heights,19992117,Nora,14-08-2014,100%,47.68526916,-122.3655035,House,Private room,2,1,1,35,300,1200,500
5500398,Cozy Room w Private Bathroom+Garden,28529868,Xinwei,28-02-2015,,47.69971929,-122.3450886,House,Private room,2,1,1,66,420,1800,100
587584,The Bridge to Phinney Ridge,2796016,Aexis,01-07-2012,100%,47.68778214,-122.3485961,House,Entire home/apt,4,1,2,99,600,2200,500
1220816,TOP Neighborhood~Super clean COZY,6659833,Lori,30-05-2013,100%,47.68554621,-122.363262,House,Entire home/apt,7,1,2,89,,,
354453,Greenwood 1926 Craftsman,62386,Lisa,12-12-2009,100%,47.69985569,-122.3481167,House,Entire home/apt,4,,2,150,700,2000,
9576550,Lovely apt in Seattle,5388825,Jordan,18-03-2015,,47.6938602,-122.3504937,Apartment,Entire home/apt,1,1,1,90,,,
3793790,The Blossom Room with Queen Bed,17795956,Cris,07-07-2014,100%,47.54175591,-122.2892891,House,Private room,2,1,1,45,250,900,
9013210,Cozy room in a beautiful home,12033608,Richard,07-02-2014,100%,47.54290734,-122.2966832,House,Private room,2,1.5,1,60,,,
9863457,comfy room&convenient location（中英）,50557855,Hua,05-12-2015,100%,47.53668112,-122.2861159,Townhouse,Private room,2,1,1,50,,,100
23356,3bd 2bt great bargain  sleep 6-10,91286,Tonyhai,11-03-2010,,47.5342764,-122.2816062,House,Entire home/apt,10,2,3,215,1250,3800,200
6425537,Modern Studio Apartment,33529240,Kylie,16-05-2015,,47.53699589,-122.2813079,Apartment,Entire home/apt,2,1,0,138,800,3250,
7921453,Luxury RV for rent - Mercedes RV,29543681,Luxe,18-03-2015,100%,47.53903549,-122.2942433,Camper/RV,Entire home/apt,4,1,0,375,,,
8634897,3 level brace point view home,45096683,Terri,25-09-2015,90%,47.51501214,-122.3955506,House,Entire home/apt,6,2.5,3,270,,,300
3604931,"Modern Luxury, Puget Sound Views",18165306,Amy,15-07-2014,100%,47.52039401,-122.3892853,House,Entire home/apt,9,4,5,495,,,300
6937492,Cozy Home with Amazing View,36373396,Greg,21-06-2015,100%,47.51862409,-122.3863704,House,Entire home/apt,4,1.5,2,165,,3950,
1048798,West Seattle Home w/Dazzling View,5774906,Carter,04-04-2013,100%,47.52678914,-122.3834618,House,Entire home/apt,4,2,1,129,1295,5000,500
613020,Fabulous view and Great location,3040367,Mardee,24-07-2012,100%,47.51855219,-122.3911882,House,Private room,2,1,1,75,510,2010,
9109293,Fauntleroy View Suite,47477765,Shirley,26-10-2015,,47.51468032,-122.3939678,Apartment,Private room,2,1,1,80,,,200
6215943,Beachy Fauntleroy View Craftsman,31108433,Colleen,12-04-2015,100%,47.51839077,-122.3884894,House,Entire home/apt,7,1.5,3,177,1200,,250
4069543,West Seattle - Private Family Suite,6584748,Sean,26-05-2013,100%,47.53212816,-122.3907846,House,Private room,5,1.5,1,85,,,
3986788,Spacious Private Suite,13976883,Pauline,06-04-2014,100%,47.52547573,-122.3885478,Apartment,Entire home/apt,2,1,1,87,500,1850,100
3968416,Enjoy West Seattle with Lovely View,20495686,Martin & Carolyn,25-08-2014,100%,47.52480879,-122.387224,House,Private room,2,1,1,78,,,
1806899,Adorable Convenient Room!,9469827,Bri,16-10-2013,100%,47.58468275,-122.311572,House,Private room,2,1.5,1,60,425,1700,
6168769,Private entry one bedroom retreat,1747753,Annette,13-02-2012,75%,47.57982486,-122.3068798,House,Private room,2,1,1,80,450,1575,
8187592,Modern townhouse- Beacon Hill,27329128,Jorge,06-02-2015,,47.58594177,-122.3140461,Townhouse,Entire home/apt,4,2.5,2,180,,,300
1925661,Cozy 1BD w/bath; parking included,9975709,Beatriz,12-11-2013,100%,47.5777947,-122.3025813,House,Private room,2,1,1,39,292,1029,300
4760968,Mtn Views 3 blocks from light rail,7740890,Daniel,26-07-2013,100%,47.57878466,-122.3079559,House,Private room,2,1,1,60,450,1950,
3953365,N Beacon Hill Guestroom w/ Parking,18422078,Carol,19-07-2014,100%,47.57747235,-122.3030804,House,Private room,1,1,1,42,,,150
4909327,Ultra-Modern Hypoallergenic Retreat,20338967,Michael,21-08-2014,,47.58623232,-122.3148062,House,Private room,2,1.5,1,126,,,300
7828509,"Charming Private Room, Light Rail",14099568,Matthew,09-04-2014,100%,47.57902013,-122.3157432,Apartment,Private room,1,1,1,60,,,
4903296,1 Bed/1 Full Bath,25243138,Mat,26-12-2014,,47.58826621,-122.3084862,House,Private room,2,1,1,99,,,
1323634,Queen Bd w/Private Bath Near Dwntwn,862329,Prez & Cherie,24-07-2011,89%,47.57566772,-122.3033169,House,Private room,3,2,1,89,,,100
571640,Sleeps 3 Comfy Near Downtown SEA,862329,Prez & Cherie,24-07-2011,89%,47.57618629,-122.3038672,House,Private room,3,1,1,79,,,100
613151,2BdRm 1Bath Shared Near Dwntwn SEA,862329,Prez & Cherie,24-07-2011,89%,47.57608515,-122.3040271,House,Private room,6,1,1,169,,,100
278192,1 BdRm BunkBed for 3 Near Downtown,862329,Prez & Cherie,24-07-2011,89%,47.57741482,-122.3022996,House,Private room,3,1,1,79,,,95
571651,Queen Size Bed Near Downtown SEA,862329,Prez & Cherie,24-07-2011,89%,47.57778726,-122.3027908,House,Private room,2,1,1,69,,,100
7883181,Quiet Sunlight and Sleeping Cacti,14343317,Lacy,16-04-2014,86%,47.58145636,-122.315379,House,Private room,1,1,1,60,,,
7718139,Abba's Urban Seattle Tent #Glamping,301107,Perry,27-11-2010,,47.57738783,-122.3043614,Tent,Entire home/apt,4,0.5,1,65,,,
6572501,Puget sound/Seattle view townhouse,9843873,Leo,06-11-2013,67%,47.57805989,-122.3140097,Townhouse,Entire home/apt,4,2,2,260,1100,3900,500
4668327,Adorable House - Very Convenient,9469827,Bri,16-10-2013,100%,47.57841259,-122.315794,House,Entire home/apt,2,1.5,1,100,660,2300,
7636185,Cozy private cottage by light rail,2777369,Angela & Herman,29-06-2012,100%,47.57287616,-122.3098772,House,Entire home/apt,3,1,0,90,550,2500,250
6421243,Petite 1 Bdrm Apt in N. Beacon Hill,8284327,Anna,20-08-2013,100%,47.57274894,-122.3074325,Apartment,Entire home/apt,2,1,1,59,,,200
5580773,Bright 2B Apartment on Beacon Hill,4183116,Nilda,18-11-2012,100%,47.58016983,-122.3117279,Apartment,Entire home/apt,3,1,2,70,,,
8737284,Cozy apt. w/ spacious balcony,27628925,Emmett,12-02-2015,100%,47.58777721,-122.3169201,Apartment,Entire home/apt,3,1,1,65,350,1200,
958475,Central Private Two Bedroom Home ,5214978,Bruce & Shannon,24-02-2013,100%,47.58558082,-122.3119558,Apartment,Entire home/apt,6,1,2,85,600,1800,250
8605841,Huge 1br with Park Views,34321359,Colin,26-05-2015,100%,47.57181224,-122.3081814,Apartment,Entire home/apt,4,1,1,74,500,1900,
7500728,Adorable garden cottage,39289896,Briar,22-07-2015,80%,47.57543906,-122.3075714,Bungalow,Entire home/apt,2,1,0,99,,1800,
606297,5 Bed 3Bath House Near Downtown SEA,862329,Prez & Cherie,24-07-2011,89%,47.57756078,-122.3042807,House,Entire home/apt,14,3,5,399,,10500,300
9094366,"Christmas in the city, no car req'd",30653236,Allison,05-04-2015,100%,47.58004409,-122.3070935,House,Entire home/apt,6,2.5,3,300,2000,,
7096107,Ole's Urban Seattle Tent #Glamping,301107,Perry,27-11-2010,,47.57896005,-122.3043212,Tent,Entire home/apt,2,0.5,1,65,,,
9496612,Cozy and Charming Apartment,49220862,Timothy,16-11-2015,100%,47.56529214,-122.3120663,Apartment,Entire home/apt,2,1,1,79,,,150
8785768,Modern Townhouse Near Downtown,1254153,Johnny,06-10-2011,100%,47.58838392,-122.3161854,House,Private room,2,1,1,75,500,1900,
143580,N. Beacon Hill- Super Private Room,594315,Jana,16-05-2011,100%,47.5837867,-122.3167697,House,Private room,2,,1,75,,,100
611500,3Bed 2Bath w/ Deck Near Dwntwn SEA,862329,Prez & Cherie,24-07-2011,89%,47.5772707,-122.3018571,House,Entire home/apt,8,2,3,219,2100,7000,150
264829,2bed Rm Inner City Suite Near Dwtn,862329,Prez & Cherie,24-07-2011,89%,47.57529097,-122.3020487,House,Entire home/apt,7,1,2,165,,,150
1856851,Private bathroom & entrance,9059113,Nikki & William,25-09-2013,100%,47.58946165,-122.3109939,House,Private room,2,1.5,1,87,510,1099,
1317919,2Rms 2Queen Beds 2Bath Near Dwntwn ,862329,Prez & Cherie,24-07-2011,89%,47.57764573,-122.3024522,House,Entire home/apt,6,2,2,169,,,125
392140,Fantastic View! Close to Light Rail,3313235,Leslie,20-08-2012,75%,47.58513027,-122.3152614,House,Private room,2,1,1,75,,,
3139972,Red Bed in a Green Room,3404649,Mia,28-08-2012,90%,47.57186256,-122.3066668,House,Shared room,1,1,1,30,,,
10020221,Bright Suite in Cute and Close Area,8312164,Austin,21-08-2013,100%,47.57706218,-122.3088876,House,Private room,2,1,1,55,,,
8759443,Comfy futon and couch w/ balcony,27628925,Emmett,12-02-2015,100%,47.58852066,-122.3182188,Apartment,Shared room,2,1,1,45,230,,
6317449,Cozy Private Room on N. Beacon Hill,4183116,Nilda,18-11-2012,100%,47.57958271,-122.3098325,Apartment,Private room,1,1,1,50,,,
6416765,Modern Townhome + Great Location,5779421,Kevin,05-04-2013,100%,47.5846707,-122.3146451,Apartment,Entire home/apt,6,2,2,149,1250,4500,750
